date;rv_shk_btc;rr_shk_btc;rv_shk_snp;rr_shk_snp
14.03.2018;0.00500315723921614;-0.11320330568369;0.000103040387148357;-0.00416252523922456
15.03.2018;0.00634534718425912;0.00283209719491318;0.0000497031017336604;-0.00127041759373458
16.03.2018;0.00377937532335075;-0.00542333356998981;0.0000455860895099456;0.000680611654672703
18.03.2018;0.00683308561108877;0.0441220606252273;0.0000210345638199371;-0.00567540620168499
19.03.2018;0.00470430437444335;0.0220173028194761;0.0000957045485016941;-0.00858844931908642
20.03.2018;0.0022295122648909;0.041875920491691;0.000052051765158408;0.00119238720846315
21.03.2018;0.00170272690885693;-0.00312720092123975;0.0000864959906184635;-0.00275406398257338
22.03.2018;0.00159143887101078;-0.0200746224112578;0.000196449325477976;-0.0347763591787453
23.03.2018;0.00193615347772721;0.0278270074171623;0.000314457247464402;-0.0173744344267663
25.03.2018;0.00162452402301918;-0.0080182025285076;0.000103701757815327;0.0179873201086128
26.03.2018;0.00215766227729097;-0.0403073869943924;0.000157966583259172;0.0214919514903036
27.03.2018;0.00272963295851285;-0.0454521377182413;0.00023820705760956;-0.0201606374011369
28.03.2018;0.00116803438363906;0.0186886172796061;0.000366072688068098;-0.00345125450421513
29.03.2018;0.00413382401687832;-0.114984549603609;0.00018536104962725;0.0197503091846354
01.04.2018;0.00359979276211795;-0.0273499231268826;0.0000455112415548396;0.00131584359486492
02.04.2018;0.00193913142059256;0.0371617442371797;0.000201340379142791;-0.0199125859480462
03.04.2018;0.00171309368800397;0.0460565606066137;0.000210560244034507;0.00837711316504652
04.04.2018;0.00246255785573944;-0.0864571140726884;0.000242851229096291;0.0200339005126695
05.04.2018;0.00291881086034353;0.00205048088483117;0.000230914493204083;-0.00906693026755701
06.04.2018;0.00152847499380689;-0.024177297053992;0.000424856911877032;-0.0174603631616912
08.04.2018;0.000652379176278596;0.0154245957996792;0.0000424544150527807;0.0115977554500755
09.04.2018;0.00196299619568157;-0.0378017524647341;0.000156453221204877;0.00986725273325373
10.04.2018;0.000684882822330815;0.00857439674651417;0.000163702509923099;-0.00141823878544489
11.04.2018;0.000307254877013955;0.0159218712156797;0.000110533780907149;0.00179643597690138
12.04.2018;0.00758153309445904;0.130748867383224;0.0000815824283841911;0.00405335899261416
13.04.2018;0.00222520875218516;-0.00717156626720161;0.000121542541183168;0.00112856207712397
15.04.2018;0.000878465797846632;0.033607128091278;0.0000324903723990008;-0.00779091995693159
16.04.2018;0.00148655031633441;-0.0364804300873978;0.0000601988115383374;0.00932842585463511
17.04.2018;0.000926056055847821;-0.0198110745263342;0.0000289827610284694;0.00740195829566748
18.04.2018;0.00136165778130138;0.031406669892819;0.0000307072091529077;-0.0000921786422738435
19.04.2018;0.000449281076108318;0.0148474119888657;0.0000529001130806035;-0.00582445135692033
20.04.2018;0.0010827987238075;0.06799946991182;0.00010539711345352;-0.0135557823875496
22.04.2018;0.000884936071034072;-0.00955735533965196;0.0000188813947565738;-0.00129424825002071
23.04.2018;0.000366114558786528;0.0176323998858869;0.0000522472565355688;-0.00130645781927097
24.04.2018;0.00124178465852268;0.077318700943696;0.000167581731833138;-0.0175211716600625
25.04.2018;0.00397940421308997;-0.0807502622573075;0.00014188558793061;0.00615503103139758
26.04.2018;0.00188684320872387;0.0542601121889028;0.0000715406437867104;0.00761675599235367
27.04.2018;0.00113302529026674;-0.0374461900948226;0.000062292330462761;0.00182592840562767
29.04.2018;0.00108525554846024;0.00523895744463232;0.0000145844440919146;0.00279436676446302
30.04.2018;0.000728026850586482;-0.0183436116247222;0.00005460459799284;-0.0107916404136503
01.05.2018;0.000913735874215555;-0.0154049275585031;0.0000786160986195143;-0.000471720372916096
02.05.2018;0.000442619506493752;0.0130834492301961;0.0000646810777480044;-0.00776519053382341
03.05.2018;0.00116890830261281;0.0542592273784983;0.000131352015051121;0.00104518038874701
04.05.2018;0.001145540720198;0.0161335791928483;0.000104554435229796;0.0184120902996701
06.05.2018;0.000788737719480423;-0.0206192872027362;0.0000282838884244857;0.0081220006140781
07.05.2018;0.000930450437554677;-0.026410997809645;0.0000412940120269648;-0.0014974265783545
08.05.2018;0.00093739236833424;-0.0209336159517051;0.0000598242064370281;0.000468186721413133
09.05.2018;0.000672126860857311;0.0132736140055218;0.0000436428437341197;0.0116350733143156
10.05.2018;0.000591887267137747;-0.0334565277961758;0.0000303457517846802;0.0075597299272907
11.05.2018;0.00175231893243904;-0.0604064071955062;0.0000427781606950873;0.00330275362791266
13.05.2018;0.00119541098101237;0.0230694673807204;4.40082750377563E-06;0.00824049231564103
14.05.2018;0.00202346724456157;0.000584946134143394;0.0000233008580476063;-0.00493873328698058
15.05.2018;0.00136906636091348;-0.0221718294104516;0.0000557815832749419;-0.00606954226745149
16.05.2018;0.00223904078802056;-0.0152061850614569;0.0000288402710846515;0.0046937640820488
17.05.2018;0.000929936908958466;-0.0361089823904504;0.000033311741279646;0.000459031451714331
18.05.2018;0.00108379859002612;0.0242934089172024;0.0000488163167222537;-0.00662191823165292
20.05.2018;0.000465157208491195;0.0334127423868953;7.41850923350816E-06;-0.00539910884706709
21.05.2018;0.000374484172889778;-0.0156862902033073;0.0000250079738651423;0.00192193350699643
22.05.2018;0.000442813049080129;-0.0503288473354573;0.0000205432876287693;-0.00522481595570579
23.05.2018;0.00179757917859267;-0.0641220453496185;0.0000492520230050292;0.00165319655580287
24.05.2018;0.00220519865070733;0.0071655014263392;0.0000477293589955957;0.00347985699143205
25.05.2018;0.00118634073301245;-0.0136929892900302;0.0000421187409538348;-0.00783578741986535
27.05.2018;0.000566150620944623;0.00281203648889594;0.0000122667383106469;0.00349834360771027
28.05.2018;0.000776884398548238;-0.0321277359595609;0.0000154920383031975;-0.00367175004031139
29.05.2018;0.00107292913519003;0.0462980308281331;0.0000919707583280035;-0.00914767293678675
30.05.2018;0.0005544126760075;-0.011198563719633;0.00004965479652204;0.0112630437316748
31.05.2018;0.000722223700126631;0.0161714724149284;0.0000625002754867344;-0.00524693982319047
01.06.2018;0.000793285701869704;0.00391085155022885;0.0000452487555384142;0.014329125223997
03.06.2018;0.000236279167594103;0.00930432091483802;0.000010961919261646;0.00570912663761363
04.06.2018;0.00037925336245388;-0.0292992895371444;0.0000183210154640411;0.00282808198345297
05.06.2018;0.000609153279445633;0.0156448776926901;0.0000254573547237299;0.00472685181530608
06.06.2018;0.000591332306769466;0.00356873790773093;0.0000221473382053709;0.00632856284503802
07.06.2018;0.000214946418599948;0.00298822201739668;0.0000446982159521231;-0.000540832895822518
08.06.2018;0.000214337984046365;-0.00845629553098171;0.0000492801464814045;0.00526482113633531
10.06.2018;0.0023569520437945;-0.0943857987637706;0.0000106771933657541;0.0056207563879288
11.06.2018;0.000930208549607779;0.0195608021566045;0.0000207461037692953;0.00350168707976461
12.06.2018;0.00139543834788916;-0.0466707788592427;0.0000187683121753107;0.00179115218941828
13.06.2018;0.00317718007439834;-0.0390463421343394;0.0000252119514105004;-0.00529267887219653
14.06.2018;0.00175493301277286;0.0499567721858405;0.0000261156991807981;0.00305398602587115
15.06.2018;0.000861830714586845;-0.0379593545047054;0.0000620622826204119;-0.00323217937953935
17.06.2018;0.000275736628541084;-0.00620669573520516;0.0000255603937848829;-0.0146797408156603
18.06.2018;0.00180310472563473;0.0387171598373399;0.0000465522170719129;-0.00542644001367343
19.06.2018;0.000293100361168077;0.00363017290617229;0.0000650269018237096;0.0043446846040105
20.06.2018;0.00052883010076724;0.00269749681873677;0.0000261859398369773;0.00477585949438897
21.06.2018;0.000198218251471777;-0.00492607445454674;0.0000511551506832965;-0.00803362175965372
22.06.2018;0.00329151514359977;-0.103260725583835;0.0000378722007060008;-0.00122387931181178
24.06.2018;0.00321217447535677;-0.00692879718266681;0.0000421522271711281;-0.00756583459864753
25.06.2018;0.000902225411157021;0.0154907780658338;0.000112220773129678;-0.00913582089584253
26.06.2018;0.000926931519697599;-0.028636478837516;0.000054128137033189;0.00210883496298209
27.06.2018;0.00045084434704964;0.0129946671338637;0.000154406717218648;-0.0060639656600614
28.06.2018;0.000616715348937645;-0.0471119024236586;0.00010390886322349;0.00597126389568725
29.06.2018;0.00266527753987297;0.0539668165028377;0.0000718092833546734;-0.00454149619825106
01.07.2018;0.000393518317845064;-0.00792192071867426;0.0000694064343817484;-0.00988706630252934
02.07.2018;0.00134586201220683;0.041182589731271;0.0000730550047026194;0.00312586445569352
03.07.2018;0.000389086643901746;-0.0171059019432782;0.0000327058222312921;-0.00156228492925692
04.07.2018;0.00153798164611848;0.0112156529233722;0.0000168670228871505;-0.00110405752313447
05.07.2018;0.00107290165138774;-0.0083092393651647;0.000052314989574393;0.00999045933728304
06.07.2018;0.00043460033617379;0.0109674995090021;0.0000742242943285773;0.0106257823326077
08.07.2018;0.000166644694031446;-0.010101050998605;0.000013127012469676;0.0112821326499633
09.07.2018;0.000218779024690484;-0.00359646074489461;0.00001778349299756;0.00754788379849636
10.07.2018;0.000879740612304926;-0.0540723978323729;0.0000556056798379025;-0.00556554398912557
11.07.2018;0.000372591958159267;0.0136021791914;0.0000421423287635306;0.00269808599686705
12.07.2018;0.000682804070896984;-0.020648577741321;0.0000288096568973401;0.00795890630916496
13.07.2018;0.000399741035114316;-0.0030021056546321;0.0000251240708589217;-0.00120304778538127
15.07.2018;0.000231138335599181;0.0144101273290982;9.60667854525139E-06;-0.0015456722239052
16.07.2018;0.000628768837272277;0.0582585051499152;0.0000175724031220241;-0.00240867238091091
17.07.2018;0.00359550725785138;0.0843954054705645;0.0000223479464001494;0.00534617686072991
18.07.2018;0.00138577721507431;0.00871110546097675;0.0000117820473639617;0.000444266745057043
19.07.2018;0.000637520502593376;0.0126648515776235;0.0000330854839667992;-0.00498754151103942
20.07.2018;0.00156108048597411;-0.0145262782887698;0.0000303907162485834;0.00200776365138555
22.07.2018;0.00066471321191933;0.00308675648533985;0.0000167113796789615;-0.00743346784637198
23.07.2018;0.00103897705585724;0.0452814069012923;0.0000154997633812679;0.00685452454566082
24.07.2018;0.00108042069195493;0.0824914928607186;0.0000302517664025982;-0.000887626545052811
25.07.2018;0.0008869028205606;-0.029805800236856;0.0000391890040840892;0.00672509392414256
26.07.2018;0.00124937267564019;-0.0313992608824307;0.0000194346805067692;0.00343446244863443
27.07.2018;0.00102957583113382;0.0313632544830238;0.000057875017973252;-0.0137797983481431
29.07.2018;0.000195799831996631;-0.00141811735272768;0.0000176078812691566;-0.00678554433111472
30.07.2018;0.000888481397963669;-0.000298608657219646;0.0000341352571987674;-0.000979214036493481
31.07.2018;0.00114991462644321;-0.0560779606984365;0.0000541971568123393;0.00346744068239246
01.08.2018;0.00107937111698455;-0.0160618151186753;0.0000230929716398706;-0.00311125189857364
02.08.2018;0.000471387034413581;-0.00912741556216012;0.0000286716043638844;0.00727534040386502
03.08.2018;0.000809192468235315;-0.0131208468390902;0.0000253825706821351;0.00727675076471623
05.08.2018;0.00098300046074381;0.00271348940832361;6.33625884803277E-06;0.00122071400311822
06.08.2018;0.000739358490651091;-0.0141001812250661;0.0000121078534272456;0.00316094740317485
07.08.2018;0.00150419464774005;-0.035932219365737;0.000014448374706404;0.00245162542898392
08.08.2018;0.00216947875625952;-0.0635093406982996;0.0000126999144499488;-0.000524796653346371
09.08.2018;0.00142575845170416;0.0410530624657621;0.0000131524133825462;-0.00306681510907136
10.08.2018;0.0024531747091101;-0.064306026218917;0.0000590209714179255;-0.00501055318220756
12.08.2018;0.00175648565940768;0.0164421990640289;0.0000175264254732318;-0.00982360601104205
13.08.2018;0.000892535815778268;-0.0125202948392857;0.0000463582124704997;0.00291893533505849
14.08.2018;0.00205715985169564;-0.00739789897313869;0.0000276673142299641;0.00229398371287992
15.08.2018;0.00235083842343906;0.00977805373693919;0.0000642271282679392;-0.00220604545676828
16.08.2018;0.00135254658786778;0.00849239385916079;0.0000244657388545828;0.00466940630792667
17.08.2018;0.00128351320939782;0.0446588508156012;0.0000424837168059033;0.00460708536451193
19.08.2018;0.000576440055052951;0.0185890695457385;0.0000136702870593428;-0.00152074311855709
20.08.2018;0.000761507189267643;-0.0368997867830441;0.0000124196589397799;0.00253929474039793
21.08.2018;0.000473312482806177;0.0330531932493532;0.0000202984407597993;-0.00148776993267763
22.08.2018;0.00401492684599137;-0.0180592448536778;0.0000206356550037698;0.00140007023220079
23.08.2018;0.000447906051924624;0.0275992930729512;0.0000206412182470383;0.00139860162658323
24.08.2018;0.00051757076374876;0.0236908920518211;0.000016727907469486;0.00731836266128072
26.08.2018;0.000387709016349319;-0.00192215125655793;4.49154026597179E-06;0.00602200692295808
27.08.2018;0.000523590619070056;0.0325200829265118;0.000010285488892566;0.0053605523488498
28.08.2018;0.000467008018757263;0.0246283027707399;0.0000145693228595844;0.00198181961379618
29.08.2018;0.00036151801128488;-0.00568719223414327;0.0000126849825488051;0.00300881378933671
30.08.2018;0.000451395059960789;-0.00783831071926855;0.0000297010855313374;-0.00352582383575317
31.08.2018;0.000398713459642391;0.00500465496165958;0.0000380222313675964;0.00231174016687492
02.09.2018;0.000385511554016195;0.0143478128988921;6.67978303223773E-06;-0.00358396952303765
03.09.2018;0.000297813756662992;-0.00632145830553377;9.29804356963779E-06;0.00120481942285
04.09.2018;0.000217941555253459;0.0148309035611174;0.0000348007673449173;-0.00361819829598087
05.09.2018;0.00212418135383309;-0.0964369438545383;0.0000489812251790562;-0.00311203570663032
06.09.2018;0.00228297944996479;-0.0293211005022869;0.0000505523403644598;-0.00407827369024449
07.09.2018;0.00075736993987723;-0.0125140030403656;0.0000789338294683229;-0.00156562595756471
09.09.2018;0.00110733382918322;0.00886191151035121;0.0000126731710237547;0.00422273289711767
10.09.2018;0.00038844908436478;0.00763382554839431;0.0000193136597734783;0.00251637947873906
11.09.2018;0.000524901165147911;-0.0025054023893265;0.0000237180284145175;0.00112597993793973
12.09.2018;0.000260039874500471;0.00777437243159973;0.0000306317306822792;-0.00095250472629882
13.09.2018;0.000392000364864845;0.0239462049026287;0.000022000276027266;0.00862743682783673
14.09.2018;0.000590049236544997;-0.0024606782052885;0.0000254951569718196;0.000515331105300554
16.09.2018;0.000316410946229818;-0.0031022927896327;7.95947588479619E-06;-0.0017902895838223
17.09.2018;0.000538131487328079;-0.0398776544876895;0.0000255903498727078;-0.00448315260747911
18.09.2018;0.000258705650093677;0.0145809037918738;0.0000248670858557503;0.00646080552072803
19.09.2018;0.00158933720305324;0.0105344900176032;0.000016123293703167;0.00120140750741804
20.09.2018;0.000398339436577375;0.0147170992294932;0.0000120034075474903;0.00913638255596805
21.09.2018;0.000674191432620726;0.034819980965608;0.0000220817141579407;-0.00485189391363638
23.09.2018;0.000196028375518124;-0.00208979945521648;6.93704666391329E-06;0.000592736509484135
24.09.2018;0.00028917680128664;-0.0162630448242425;0.0000171032820938387;-0.0009396489821345
25.09.2018;0.000501862185820112;-0.0194510682742504;0.0000140402598265555;0.000768869372804737
26.09.2018;0.000266531094362959;0.00547995941112767;0.0000276358666886032;-0.00513567849661101
27.09.2018;0.000423160634170828;0.0325355142255486;0.0000191892277352738;0.00308430676309435
28.09.2018;0.000760390739177871;-0.0108129139551618;0.0000308061134608414;-0.000256673511919381
30.09.2018;0.000268979986553967;0.004398759540301;0.0000102238363398304;0.0121371160083117
01.10.2018;0.000221350661687428;-0.00624412899312077;0.000016307583866104;-0.00315659520732048
02.10.2018;0.000156677656033071;-0.0112514528130845;0.0000266634074458129;0.00204865628629758
03.10.2018;0.000258934949808776;-0.0025130667140516;0.0000223075280537393;-0.00418643013928666
04.10.2018;0.000258835785248316;0.0125164350148523;0.0000553735147758572;-0.0030010740637767
05.10.2018;0.000139628620449953;0.00622808536970787;0.0000937098948766912;-0.00826733060779228
07.10.2018;0.000106248371326674;0.00228724083503273;0.0000183864390996689;-0.00239653261227937
08.10.2018;0.000123425580204239;0.00431767616704271;0.0000552768388219774;-0.00146938096362792
09.10.2018;0.0000363207908331273;-0.00310619017485792;0.0000589834704977469;-0.00173100268252924
10.10.2018;0.00021711930809025;-0.009459209445696;0.000241586264351963;-0.0458974956457086
11.10.2018;0.00243808822017238;-0.0577566042258919;0.000523488606915339;0.00587678559497196
12.10.2018;0.000124041656191955;0.00746149858907863;0.000368286267222615;-0.000405752673678705
14.10.2018;0.0000888096127226136;-0.00222926273062818;0.0000790016929057611;-0.00470619835886431
15.10.2018;0.00399909452797512;0.0425659602308528;0.000116308301581176;-0.00172124878298163
16.10.2018;0.000171576751524541;0.00342845422591331;0.0000692693735167773;0.0208079256222833
17.10.2018;0.000053219847698755;-0.00221521457167739;0.000130322465705517;-0.00320114091605017
18.10.2018;0.000127275836264179;-0.00759272917157539;0.000149899039989907;-0.0094889262688822
19.10.2018;0.0000425938584576401;-0.00202990143221093;0.000171868676309979;-0.00662491500084972
21.10.2018;0.0000484474996619982;0.000760902142291187;0.0000736375436380554;0.0147434419117826
22.10.2018;0.0000453480354950829;0.000148271274273526;0.000118636154449435;-0.0139862419747398
23.10.2018;0.0000287123217885933;-0.00192304897581685;0.000184935344058519;0.00465053498534029
24.10.2018;0.0000731698017320797;0.00316899090181444;0.000285344542686943;-0.0275280637650699
25.10.2018;0.0000428050504913153;-0.00270290058663214;0.000256497691329545;0.0000937251043380272
26.10.2018;0.000122984892902372;0.000913784858672884;0.000583215130903119;-0.00379836076354634
28.10.2018;0.0000169021594356376;-0.000856960278719399;0.0000941395428651746;0.000325306287968227
29.10.2018;0.000433723214668907;-0.0218876578812246;0.000354699171616957;-0.00131406063586947
30.10.2018;0.0000424623846256076;-0.0000989160713888992;0.000316463561352549;0.00999121248412749
31.10.2018;0.000175667342060823;0.00548758878763422;0.000116068319569121;0.00970657031679156
01.11.2018;0.0000326745988385474;0.00584935665103359;0.000141689225857734;0.011254064522662
02.11.2018;0.0000379028524536196;0.000771975744735087;0.000309064869969803;-0.0165747542798771
04.11.2018;0.000130759738193555;0.0144438374623555;0.0000274668670508836;-0.00351057051777782
05.11.2018;0.0000471227920098168;-0.00327383564681405;0.0000534254376738683;0.00943446429986583
06.11.2018;0.0000561929748261627;0.0067686102736122;0.000113945234076582;0.00663126379672363
07.11.2018;0.000141371591784932;0.00820348131956017;0.0000653402257206918;0.01793609198229
08.11.2018;0.000126216583522447;-0.0149987822546365;0.0000659766031655308;-0.00204744808249835
09.11.2018;0.0000805085811626119;-0.0112000655911242;0.000107471379825742;-0.0141035290175853
11.11.2018;0.0000637378538522324;0.00119141034094383;0.0000351340707883915;0.019004550367346
12.11.2018;0.0000584405511368358;-0.00828434482730422;0.000138066489124496;-0.0175300413869373
13.11.2018;0.000124758358718599;-0.0105222391109923;0.000226362853064088;-0.00511930910511005
14.11.2018;0.00573049782819818;-0.107174955025245;0.000210674904820293;-0.00976426328077196
15.11.2018;0.00358738411565814;0.00143484399168514;0.000255108149741837;0.0101336657148057
16.11.2018;0.000695486668504774;-0.0084363684771791;0.00017385560950216;0.00891512705244901
18.11.2018;0.000187709063095818;0.0090244107286761;0.000024054596452706;0.00376369762745693
19.11.2018;0.00538494911488809;-0.158707725512427;0.000160508831841053;-0.0160401669104759
20.11.2018;0.0141421707990953;-0.0944228999362693;0.000251696001047014;-0.0143294420965256
21.11.2018;0.00641310694329264;0.0452034019337955;0.0000827838096577516;0.00150886486567003
22.11.2018;0.00176548574779023;-0.0664363243608772;0.0000379284433875059;-0.00661878361840085
23.11.2018;0.00273637424800785;0.00205402458763082;0.000101056890832358;-0.00480435099178169
25.11.2018;0.012634537499282;0.036616332945778;0.000024491430983138;0.00886807685956379
26.11.2018;0.00874905552581695;-0.0594491379928907;0.0000848874848817264;0.00791039062242227
27.11.2018;0.00405825748294672;0.0163824694645189;0.000149278916769686;0.00822204015201677
28.11.2018;0.00415037697867589;0.109917068306222;0.000112787418642224;0.0176114459209815
29.11.2018;0.00343516663148052;0.00188265620798589;0.0000678383873170705;0.00182648452603384
30.11.2018;0.00321654651655819;-0.0648764293319175;0.0000623601768135984;0.0132183458160875
02.12.2018;0.00219568885251156;-0.0112592733689087;0.0000451106559366824;0.00835333174933921
03.12.2018;0.00248299518511248;-0.0670726626768037;0.0000793788600313251;-0.0138069254461026
04.12.2018;0.00180722249814787;0.0198662403337373;0.000181086320404148;-0.0204368028756576
05.12.2018;0.00166044302428677;-0.0546379097059102;0.000179120963512062;-0.0150518497188408
06.12.2018;0.00489499433177498;-0.080296751030291;0.000316718618741513;0.00625206160992153
07.12.2018;0.00506955506659824;-0.00862539040234722;0.000435730742234297;-0.0284569015446729
09.12.2018;0.00184887541885319;0.0407372766654674;0.0000979216109268688;0.00165666248936856
10.12.2018;0.00290429857930964;-0.038321973105937;0.000379859835494424;0.00609177592979826
11.12.2018;0.00102146446261976;-0.0143059036982454;0.000249430802623717;0.00963908427048921
12.12.2018;0.00076835208995405;0.0299552670820304;0.000136562705497892;0.000846222607030711
13.12.2018;0.00135567854554535;-0.0476081050601867;0.000164612149932589;-0.012575214170047
14.12.2018;0.0014297463595277;-0.0195620184718539;0.000191790480857634;-0.0152096195034628
16.12.2018;0.000362763666939951;0.00297468603540807;0.0000371550048652359;0.0162975709517985
17.12.2018;0.00245501118627811;0.0899570850776037;0.000208114063458356;-0.023316491886213
18.12.2018;0.00141444869497622;0.0454732165389196;0.000228389907324815;-0.000587256550105941
19.12.2018;0.00267493281574482;0.00466802791617837;0.000763258372761652;-0.0253981906056104
20.12.2018;0.00542321628800276;0.105013229353309;0.00055576425119552;-0.000301643961867271
21.12.2018;0.00416027442412404;-0.0475482661028597;0.000641535803522256;-0.0380773797392999
23.12.2018;0.00101703200851904;-0.0112973621364692;0.000146344876356957;0.0293937832612654
24.12.2018;0.00256730902202343;0.0192722771287333;0.000682948958938292;-0.0711849150738146
25.12.2018;0.00431510530944679;-0.0657233348415449;0.000937171246045189;-0.0200100398597357
26.12.2018;0.00143652165869998;0.0112656726323994;0.000538320611471953;0.0510687182740197
27.12.2018;0.00142669483696762;-0.0555628494853657;0.000652692864844866;0.015443153242285
28.12.2018;0.00245773573544124;0.0796021393847557;0.000484897813734804;-0.00120530339952474
30.12.2018;0.00117190008022914;0.0227376170313054;0.0000637654223122823;-0.00207818703641115
31.12.2018;0.00129054778721407;-0.035273810920005;0.000228466872515487;0.00284275183583782
